40.53641002202607,-74.1642640198284,Address,"Street number",Street,City,State,Country,Zip,"Address components"
40.67965895927919,-73.93593649490002,"1615-1617 Fulton St, Brooklyn, NY 11213, USA",1615-1617,"Fulton Street",,"New York","United States",11213,"1615-1617, Fulton Street, Bedford-Stuyvesant, Brooklyn, Kings County, New York, United States, 11213"
40.766915695865436,-73.82364769105955,"144-12 34th Ave, Flushing, NY 11354, USA",144-12,"34th Avenue",,"New York","United States",11354,"144-12, 34th Avenue, Flushing, Queens, Queens County, New York, United States, 11354"
40.766915695865436,-73.82364769105955,"144-12 34th Ave, Flushing, NY 11354, USA",144-12,"34th Avenue",,"New York","United States",11354,"144-12, 34th Avenue, Flushing, Queens, Queens County, New York, United States, 11354"
40.766915695865436,-73.82364769105955,"144-12 34th Ave, Flushing, NY 11354, USA",144-12,"34th Avenue",,"New York","United States",11354,"144-12, 34th Avenue, Flushing, Queens, Queens County, New York, United States, 11354"
40.766915695865436,-73.82364769105955,"144-12 34th Ave, Flushing, NY 11354, USA",144-12,"34th Avenue",,"New York","United States",11354,"144-12, 34th Avenue, Flushing, Queens, Queens County, New York, United States, 11354"
40.57508066330278,-73.98990282163668,"2940-2946 W 23rd St, Brooklyn, NY 11224, USA",2940-2946,"West 23rd Street",,"New York","United States",11224,"2940-2946, West 23rd Street, Coney Island, Brooklyn, Kings County, New York, United States, 11224, 2202"
40.87955395687802,-73.89946262155506,"3350 Fort Independence St, Bronx, NY 10463, USA",3350,"Fort Independence Street",,"New York","United States",10463,"3350, Fort Independence Street, West Bronx, Bronx, Bronx County, New York, United States, 10463"
40.69829860393218,-73.9816977229818,"240-264 Nassau St, Brooklyn, NY 11201, USA",240-264,"Nassau Street",,"New York","United States",11201,"240-264, Nassau Street, Brooklyn, Kings County, New York, United States, 11201, 2037"
40.87955395687802,-73.89946262155506,"3350 Fort Independence St, Bronx, NY 10463, USA",3350,"Fort Independence Street",,"New York","United States",10463,"3350, Fort Independence Street, West Bronx, Bronx, Bronx County, New York, United States, 10463"
40.87955395687802,-73.89946262155506,"3350 Fort Independence St, Bronx, NY 10463, USA",3350,"Fort Independence Street",,"New York","United States",10463,"3350, Fort Independence Street, West Bronx, Bronx, Bronx County, New York, United States, 10463"
40.596588300591,-73.75857959587346,"2-68-2-98 Watjean Ct, Far Rockaway, NY 11691, USA",2-68-2-98,"Watjean Court",,"New York","United States",11691,"2-68-2-98, Watjean Court, Far Rockaway, Queens, Queens County, New York, United States, 11691, 2724"
40.596588300591,-73.75857959587346,"2-68-2-98 Watjean Ct, Far Rockaway, NY 11691, USA",2-68-2-98,"Watjean Court",,"New York","United States",11691,"2-68-2-98, Watjean Court, Far Rockaway, Queens, Queens County, New York, United States, 11691, 2724"
40.596588300591,-73.75857959587346,"2-68-2-98 Watjean Ct, Far Rockaway, NY 11691, USA",2-68-2-98,"Watjean Court",,"New York","United States",11691,"2-68-2-98, Watjean Court, Far Rockaway, Queens, Queens County, New York, United States, 11691, 2724"
40.8256497181765,-73.90476884673477,"1020-1026 Trinity Ave, Bronx, NY 10456, USA",1020-1026,"Trinity Avenue",,"New York","United States",10456,"1020-1026, Trinity Avenue, West Bronx, Bronx, Bronx County, New York, United States, 10456"
40.815976827385704,-73.9110146628044,"601 Westchester Ave, Bronx, NY 10455, USA",601,"Westchester Avenue",,"New York","United States",10455,"601, Westchester Avenue, West Bronx, Bronx, Bronx County, New York, United States, 10455, 1504"
40.66125050882377,-73.91966968324184,"9680-9714 Kings Hwy, Brooklyn, NY 11212, USA",9680-9714,"Kings Highway",,"New York","United States",11212,"9680-9714, Kings Highway, Brooklyn, Kings County, New York, United States, 11212"
40.814228987633356,-73.89839442119357,"725-731 La 65 de Infantería, Bronx, NY 10455, USA",725-731,"La 65 de Infantería",,"New York","United States",10455,"725-731, La 65 de Infantería, Woodstock, Bronx, Bronx County, New York, United States, 10455, 2105"
40.814228987633356,-73.89839442119357,"725-731 La 65 de Infantería, Bronx, NY 10455, USA",725-731,"La 65 de Infantería",,"New York","United States",10455,"725-731, La 65 de Infantería, Woodstock, Bronx, Bronx County, New York, United States, 10455, 2105"
40.81724764431457,-73.89778647340856,"965-989 Longwood Ave, Bronx, NY 10459, USA",965-989,"Longwood Avenue",,"New York","United States",10459,"965-989, Longwood Avenue, West Bronx, Bronx, Bronx County, New York, United States, 10459, 4058"
40.75412216453815,-73.88131625846412,"3348-3414 86th St, Jackson Heights, NY 11372, USA",3348-3414,"86th Street",,"New York","United States",11372,"3348-3414, 86th Street, Jackson Heights, Queens, Queens County, New York, United States, 11372"
40.75412216453815,-73.88131625846412,"3348-3414 86th St, Jackson Heights, NY 11372, USA",3348-3414,"86th Street",,"New York","United States",11372,"3348-3414, 86th Street, Jackson Heights, Queens, Queens County, New York, United States, 11372"
40.70222054524599,-73.76601253444078,"110-50 Farmers Blvd, St. Albans, NY 11412, USA",110-50,"Farmers Boulevard",,"New York","United States",11412,"110-50, Farmers Boulevard, St. Albans, Queens, Queens County, New York, United States, 11412"
40.601949791255656,-73.99380961331761,"2201 86th St, Brooklyn, NY 11214, USA",2201,"86th Street",,"New York","United States",11214,"2201, 86th Street, Brooklyn, Kings County, New York, United States, 11214, 4107"
40.84168460923073,-73.92358276267791,"1364-1366 Plimpton Ave, Bronx, NY 10452, USA",1364-1366,"Plimpton Avenue",,"New York","United States",10452,"1364-1366, Plimpton Avenue, West Bronx, Bronx, Bronx County, New York, United States, 10452, 2401"
40.79465101054069,-73.97178633998193,"252 W 96th St, New York, NY 10025, USA",252,"West 96th Street","New York","New York","United States",10025,"252, West 96th Street, Upper West Side, Manhattan, New York, New York County, New York, United States, 10025"
40.79465101054069,-73.97178633998193,"252 W 96th St, New York, NY 10025, USA",252,"West 96th Street","New York","New York","United States",10025,"252, West 96th Street, Upper West Side, Manhattan, New York, New York County, New York, United States, 10025"
40.79465101054069,-73.97178633998193,"252 W 96th St, New York, NY 10025, USA",252,"West 96th Street","New York","New York","United States",10025,"252, West 96th Street, Upper West Side, Manhattan, New York, New York County, New York, United States, 10025"
40.75914960593104,-73.79321713336141,"40-54 Utopia Pkwy, Flushing, NY 11358, USA",40-54,"Utopia Parkway",,"New York","United States",11358,"40-54, Utopia Parkway, Flushing, Queens, Queens County, New York, United States, 11358"
40.74725984402366,-73.98331554481858,"171n Madison Ave, New York, NY 10016, USA",171n,"Madison Avenue","New York","New York","United States",10016,"171n, Madison Avenue, Midtown, Manhattan, New York, New York County, New York, United States, 10016"
40.704721042779205,-73.940280133898,"145-155 Seigel St, Brooklyn, NY 11206, USA",145-155,"Seigel Street",,"New York","United States",11206,"145-155, Seigel Street, Williamsburg, Brooklyn, Kings County, New York, United States, 11206"
40.86364974017122,-73.89178962938415,"2582-2598 Marion Ave, Bronx, NY 10458, USA",2582-2598,"Marion Avenue",,"New York","United States",10458,"2582-2598, Marion Avenue, West Bronx, Bronx, Bronx County, New York, United States, 10458, 4758"
40.6997671631984,-73.98239696908176,"197-225 Sands St, Brooklyn, NY 11201, USA",197-225,"Sands Street",,"New York","United States",11201,"197-225, Sands Street, Brooklyn, Kings County, New York, United States, 11201"
40.6997671631984,-73.98239696908176,"197-225 Sands St, Brooklyn, NY 11201, USA",197-225,"Sands Street",,"New York","United States",11201,"197-225, Sands Street, Brooklyn, Kings County, New York, United States, 11201"
40.82183481217769,-73.91950835152257,"285 Rev. Grady H. Donald Blvd, Bronx, NY 10451, USA",285,"Rev. Grady H. Donald Boulevard",,"New York","United States",10451,"285, Rev. Grady H. Donald Boulevard, West Bronx, Bronx, Bronx County, New York, United States, 10451"
40.8041683679298,-73.96670008656616,"600 W 110th St, New York, NY 10025, USA",600,"West 110th Street","New York","New York","United States",10025,"600, West 110th Street, Upper West Side, Manhattan, New York, New York County, New York, United States, 10025"
40.79976019415496,-73.96620746732846,"917 Amsterdam Ave, New York, NY 10025, USA",917,"Amsterdam Avenue","New York","New York","United States",10025,"917, Amsterdam Avenue, Upper West Side, Manhattan, New York, New York County, New York, United States, 10025"
40.8144844575228,-73.86632084334123,"391 Bronx River Ave, Bronx, NY 10473, USA",391,"Bronx River Avenue",,"New York","United States",10473,"391, Bronx River Avenue, East Bronx, Bronx, Bronx County, New York, United States, 10473"
40.8144844575228,-73.86632084334123,"391 Bronx River Ave, Bronx, NY 10473, USA",391,"Bronx River Avenue",,"New York","United States",10473,"391, Bronx River Avenue, East Bronx, Bronx, Bronx County, New York, United States, 10473"
40.707355600920444,-73.79609737360245,"8905 165th St, Jamaica, NY 11432, USA",8905,"165th Street",,"New York","United States",11432,"8905, 165th Street, Jamaica, Queens, Queens County, New York, United States, 11432, 5143"
40.72201804856058,-73.97723937693053,"58 Avenue D, New York, NY 10009, USA",58,"Avenue D","New York","New York","United States",10009,"58, Avenue D, Lower Manhattan, Manhattan, New York, New York County, New York, United States, 10009, 7011"
40.67011113714775,-73.91279179609563,"17 Bristol St, Brooklyn, NY 11212, USA",17,"Bristol Street",,"New York","United States",11212,"17, Bristol Street, Brownsville, Brooklyn, Kings County, New York, United States, 11212"
40.67159674083036,-73.95798830534392,"552-560 Lincoln Pl, Brooklyn, NY 11238, USA",552-560,"Lincoln Place",,"New York","United States",11238,"552-560, Lincoln Place, Crown Heights, Brooklyn, Kings County, New York, United States, 11238"
40.707991393490936,-73.92393079912927,"21-39 Gardner Ave, Brooklyn, NY 11237, USA",21-39,"Gardner Avenue",,"New York","United States",11237,"21-39, Gardner Avenue, East Williamsburg, Brooklyn, Kings County, New York, United States, 11237"
40.67159674083036,-73.95798830534392,"552-560 Lincoln Pl, Brooklyn, NY 11238, USA",552-560,"Lincoln Place",,"New York","United States",11238,"552-560, Lincoln Place, Crown Heights, Brooklyn, Kings County, New York, United States, 11238"
40.70190864447906,-73.9369826543938,"457 Bushwick Ave, Brooklyn, NY 11206, USA",457,"Bushwick Avenue",,"New York","United States",11206,"457, Bushwick Avenue, Brooklyn, Kings County, New York, United States, 11206"
40.882663669729716,-73.85994190848965,"800 E 219th St, Bronx, NY 10467, USA",800,"East 219th Street",,"New York","United States",10467,"800, East 219th Street, East Bronx, Bronx, Bronx County, New York, United States, 10467"
40.71308176081444,-73.98081351674782,"16 Jackson St, New York, NY 10002, USA",16,"Jackson Street","New York","New York","United States",10002,"16, Jackson Street, Lower Manhattan, Manhattan, New York, New York County, New York, United States, 10002"
40.834946035704554,-73.90811273164753,"1336-1348 Webster Ave, Bronx, NY 10456, USA",1336-1348,"Webster Avenue",,"New York","United States",10456,"1336-1348, Webster Avenue, West Bronx, Bronx, Bronx County, New York, United States, 10456"
40.66848240617811,-73.95342305084635,"216-218 Rogers Ave, Brooklyn, NY 11225, USA",216-218,"Rogers Avenue",,"New York","United States",11225,"216-218, Rogers Avenue, Crown Heights, Brooklyn, Kings County, New York, United States, 11225"
40.66848240617811,-73.95342305084635,"216-218 Rogers Ave, Brooklyn, NY 11225, USA",216-218,"Rogers Avenue",,"New York","United States",11225,"216-218, Rogers Avenue, Crown Heights, Brooklyn, Kings County, New York, United States, 11225"
40.66848240617811,-73.95342305084635,"216-218 Rogers Ave, Brooklyn, NY 11225, USA",216-218,"Rogers Avenue",,"New York","United States",11225,"216-218, Rogers Avenue, Crown Heights, Brooklyn, Kings County, New York, United States, 11225"
40.66848240617811,-73.95342305084635,"216-218 Rogers Ave, Brooklyn, NY 11225, USA",216-218,"Rogers Avenue",,"New York","United States",11225,"216-218, Rogers Avenue, Crown Heights, Brooklyn, Kings County, New York, United States, 11225"
40.8264016562215,-73.8757998985402,"1569-1577 Watson Ave, Bronx, NY 10472, USA",1569-1577,"Watson Avenue",,"New York","United States",10472,"1569-1577, Watson Avenue, East Bronx, Bronx, Bronx County, New York, United States, 10472, 5325"
40.711745899475645,-73.98676198870955,"250 Clinton St, New York, NY 10002, USA",250,"Clinton Street","New York","New York","United States",10002,"250, Clinton Street, Lower Manhattan, Manhattan, New York, New York County, New York, United States, 10002"
40.69716445333392,-73.90684568256626,"883 Wyckoff Ave, Ridgewood, NY 11385, USA",883,"Wyckoff Avenue","New York","New York","United States",11385,"883, Wyckoff Avenue, Ridgewood, New York, New York, United States, 11385"
40.86065757932406,-73.9004492066817,"2410 Morris Ave, Bronx, NY 10468, USA",2410,"Morris Avenue",,"New York","United States",10468,"2410, Morris Avenue, West Bronx, Bronx, Bronx County, New York, United States, 10468"
40.83863747432137,-73.91882305176792,"1320a Jerome Ave, Bronx, NY 10452, USA",1320a,"Jerome Avenue",,"New York","United States",10452,"1320a, Jerome Avenue, West Bronx, Bronx, Bronx County, New York, United States, 10452, 3316"
40.82774747059282,-73.89923737571957,"818 Home St, Bronx, NY 10459, USA",818,"Home Street",,"New York","United States",10459,"818, Home Street, West Bronx, Bronx, Bronx County, New York, United States, 10459"
40.86573192118368,-73.84718612479476,"2701-2715 Fish Ave, Bronx, NY 10469, USA",2701-2715,"Fish Avenue",,"New York","United States",10469,"2701-2715, Fish Avenue, East Bronx, Bronx, Bronx County, New York, United States, 10469, 5518"
40.79924066524125,-73.93303307996598,"2366 1st Avenue, New York, NY 10035, USA",2366,"1st Avenue","New York","New York","United States",10035,"2366, 1st Avenue, East Harlem, Manhattan, New York, New York County, New York, United States, 10035"
40.79683383672962,-73.96461619388377,"851-865 Columbus Ave, New York, NY 10025, USA",851-865,"Columbus Avenue","New York","New York","United States",10025,"851-865, Columbus Avenue, Upper West Side, Manhattan, New York, New York County, New York, United States, 10025"
40.580808207328616,-73.941236938102,"1390-1398 Shore Blvd, Brooklyn, NY 11235, USA",1390-1398,"Shore Boulevard",,"New York","United States",11235,"1390-1398, Shore Boulevard, Manhattan Beach, Brooklyn, Kings County, New York, United States, 11235, 3036"
40.580808207328616,-73.941236938102,"1390-1398 Shore Blvd, Brooklyn, NY 11235, USA",1390-1398,"Shore Boulevard",,"New York","United States",11235,"1390-1398, Shore Boulevard, Manhattan Beach, Brooklyn, Kings County, New York, United States, 11235, 3036"
40.70138190511597,-73.95509152668554,"75 Lynch St, Brooklyn, NY 11206, USA",75,"Lynch Street",,"New York","United States",11206,"75, Lynch Street, Williamsburg, Brooklyn, Kings County, New York, United States, 11206"
40.898116334717805,-73.8512244348011,"1737 Nereid Ave, Bronx, NY 10466, USA",1737,"Nereid Avenue",,"New York","United States",10466,"1737, Nereid Avenue, East Bronx, Bronx, Bronx County, New York, United States, 10466, 1211"
40.74245732218813,-73.86423876117505,"98-1-98-3 50th Ave, Corona, NY 11368, USA",98-1-98-3,"50th Avenue",,"New York","United States",11368,"98-1-98-3, 50th Avenue, Corona, Queens, Queens County, New York, United States, 11368"
40.69056061188007,-73.81409194285082,"132-2 Liberty Ave, South Richmond Hill, NY 11419, USA",132-2,"Liberty Avenue",,"New York","United States",11419,"132-2, Liberty Avenue, South Richmond Hill, Queens, Queens County, New York, United States, 11419"
40.75922685404618,-73.9827422211332,"129 W 48th St, New York, NY 10036, USA",129,"West 48th Street","New York","New York","United States",10036,"129, West 48th Street, Midtown, Manhattan, New York, New York County, New York, United States, 10036, 1523"
40.812278326322655,-73.9496412438818,"2395 Frederick Douglass Blvd, New York, NY 10027, USA",2395,"Frederick Douglass Boulevard","New York","New York","United States",10027,"2395, Frederick Douglass Boulevard, Upper Manhattan, Manhattan, New York, New York County, New York, United States, 10027"
40.769401496717876,-73.92243101174579,"27-16 Newtown Ave, Astoria, NY 11102, USA",27-16,"Newtown Avenue",,"New York","United States",11102,"27-16, Newtown Avenue, Astoria, Queens, Queens County, New York, United States, 11102"
40.805729523018485,-73.9385423529129,"100 E 126th St, New York, NY 10035, USA",100,"East 126th Street","New York","New York","United States",10035,"100, East 126th Street, East Harlem, Manhattan, New York, New York County, New York, United States, 10035"
40.59878712871429,-73.93695754768011,"3034-3042 Avenue V, Brooklyn, NY 11229, USA",3034-3042,"Avenue V",,"New York","United States",11229,"3034-3042, Avenue V, Sheepshead Bay, Brooklyn, Kings County, New York, United States, 11229"
40.80175375791679,-73.93120289689519,"300-398 Dr Martin Luther King Jr Blvd, New York, NY 10035, USA",300-398,"Doctor Martin Luther King Junior Boulevard","New York","New York","United States",10035,"300-398, Doctor Martin Luther King Junior Boulevard, Upper Manhattan, Manhattan, New York, New York County, New York, United States, 10035"
40.54947927751517,-74.14932348215387,"16 Locust Pl, Staten Island, NY 10308, USA",16,"Locust Place",,"New York","United States",10308,"16, Locust Place, Great Kills, Staten Island, Richmond County, New York, United States, 10308, 2807"
40.860266101538265,-73.90163194510812,"51 E 184th St, Bronx, NY 10468, USA",51,"East 184th Street",,"New York","United States",10468,"51, East 184th Street, West Bronx, Bronx, Bronx County, New York, United States, 10468, 6501"
40.860266101538265,-73.90163194510812,"51 E 184th St, Bronx, NY 10468, USA",51,"East 184th Street",,"New York","United States",10468,"51, East 184th Street, West Bronx, Bronx, Bronx County, New York, United States, 10468, 6501"
40.59673521240838,-74.07044031421718,"312 McClean Ave, Staten Island, NY 10305, USA",312,"McClean Avenue",,"New York","United States",10305,"312, McClean Avenue, Arrochar, Staten Island, Richmond County, New York, United States, 10305, 4457"
40.701636939460094,-73.9422664944153,"18 Debevoise St, Brooklyn, NY 11206, USA",18,"Debevoise Street",,"New York","United States",11206,"18, Debevoise Street, Williamsburg, Brooklyn, Kings County, New York, United States, 11206, 4194"
40.701636939460094,-73.9422664944153,"18 Debevoise St, Brooklyn, NY 11206, USA",18,"Debevoise Street",,"New York","United States",11206,"18, Debevoise Street, Williamsburg, Brooklyn, Kings County, New York, United States, 11206, 4194"
40.701636939460094,-73.9422664944153,"18 Debevoise St, Brooklyn, NY 11206, USA",18,"Debevoise Street",,"New York","United States",11206,"18, Debevoise Street, Williamsburg, Brooklyn, Kings County, New York, United States, 11206, 4194"
40.8141815662255,-73.91073888981845,"554-560 Cauldwell Ave, Bronx, NY 10455, USA",554-560,"Cauldwell Avenue",,"New York","United States",10455,"554-560, Cauldwell Avenue, West Bronx, Bronx, Bronx County, New York, United States, 10455"
40.64502905554918,-73.91997749142436,"Clarendon Rd, Brooklyn, NY 11236, USA",,"Clarendon Road",,"New York","United States",11236,"Clarendon Road, East Flatbush, Brooklyn, Kings County, New York, United States, 11236"
40.64502905554918,-73.91997749142436,"Clarendon Rd, Brooklyn, NY 11236, USA",,"Clarendon Road",,"New York","United States",11236,"Clarendon Road, East Flatbush, Brooklyn, Kings County, New York, United States, 11236"
40.82243609883445,-73.91978583206524,"3040-3050 Park Ave, Bronx, NY 10451, USA",3040-3050,"Park Avenue",,"New York","United States",10451,"3040-3050, Park Avenue, West Bronx, Bronx, Bronx County, New York, United States, 10451"
40.61004892193211,-73.98539194030923,"7118 Bay Pkwy, Brooklyn, NY 11204, USA",7118,"Bay Parkway",,"New York","United States",11204,"7118, Bay Parkway, Bensonhurst, Brooklyn, Kings County, New York, United States, 11204"
40.59597028992131,-74.06899557269423,"41 Arthur Ave, Staten Island, NY 10305, USA",41,"Arthur Avenue",,"New York","United States",10305,"41, Arthur Avenue, Arrochar, Staten Island, Richmond County, New York, United States, 10305"
40.81640579174387,-73.90511806140188,"690 Tinton Ave, Bronx, NY 10455, USA",690,"Tinton Avenue",,"New York","United States",10455,"690, Tinton Avenue, West Bronx, Bronx, Bronx County, New York, United States, 10455"
40.80543010155753,-73.916345871291,"614-618 E 137th St, Bronx, NY 10454, USA",614-618,"East 137th Street",,"New York","United States",10454,"614-618, East 137th Street, West Bronx, Bronx, Bronx County, New York, United States, 10454"
40.870282710697765,-73.86721021670552,"3000 White Plains Rd, Bronx, NY 10467, USA",3000,"White Plains Road",,"New York","United States",10467,"3000, White Plains Road, East Bronx, Bronx, Bronx County, New York, United States, 10467, 8124"
40.870282710697765,-73.86721021670552,"3000 White Plains Rd, Bronx, NY 10467, USA",3000,"White Plains Road",,"New York","United States",10467,"3000, White Plains Road, East Bronx, Bronx, Bronx County, New York, United States, 10467, 8124"
40.64437362187467,-73.97569476065361,"422 Church Ave, Brooklyn, NY 11218, USA",422,"Church Avenue",,"New York","United States",11218,"422, Church Avenue, Kensington, Brooklyn, Kings County, New York, United States, 11218"
40.76265365860387,-73.9335896839328,"2115 34th Ave, Astoria, NY 11106, USA",2115,"34th Avenue",,"New York","United States",11106,"2115, 34th Avenue, Astoria, Queens, Queens County, New York, United States, 11106"
40.804375769710255,-73.93742023722204,"140 Dr Martin Luther King Jr Blvd, New York, NY 10035, USA",140,"Doctor Martin Luther King Junior Boulevard","New York","New York","United States",10035,"140, Doctor Martin Luther King Junior Boulevard, Upper Manhattan, Manhattan, New York, New York County, New York, United States, 10035, 1722"
40.683782990389716,-73.7897298779221,"116-1 155th St, Jamaica, NY 11434, USA",116-1,"155th Street",,"New York","United States",11434,"116-1, 155th Street, Jamaica, Queens, Queens County, New York, United States, 11434"
40.690780108262004,-73.72727049160652,"117-32-117-40 Cross Island Pkwy, Jamaica, NY 11425, USA",117-32-117-40,"Cross Island Parkway",,"New York","United States",11425,"117-32-117-40, Cross Island Parkway, Jamaica, Queens, Queens County, New York, United States, 11425"
40.690780108262004,-73.72727049160652,"117-32-117-40 Cross Island Pkwy, Jamaica, NY 11425, USA",117-32-117-40,"Cross Island Parkway",,"New York","United States",11425,"117-32-117-40, Cross Island Parkway, Jamaica, Queens, Queens County, New York, United States, 11425"
40.690780108262004,-73.72727049160652,"117-32-117-40 Cross Island Pkwy, Jamaica, NY 11425, USA",117-32-117-40,"Cross Island Parkway",,"New York","United States",11425,"117-32-117-40, Cross Island Parkway, Jamaica, Queens, Queens County, New York, United States, 11425"
40.68078776699501,-73.91957404067053,"219 Howard Ave, Brooklyn, NY 11233, USA",219,"Howard Avenue",,"New York","United States",11233,"219, Howard Avenue, Bedford-Stuyvesant, Brooklyn, Kings County, New York, United States, 11233"
40.66274522651824,-73.92193147108823,"163 Rockaway Pkwy, Brooklyn, NY 11212, USA",163,"Rockaway Parkway",,"New York","United States",11212,"163, Rockaway Parkway, East Flatbush, Brooklyn, Kings County, New York, United States, 11212"
40.66274522651824,-73.92193147108823,"163 Rockaway Pkwy, Brooklyn, NY 11212, USA",163,"Rockaway Parkway",,"New York","United States",11212,"163, Rockaway Parkway, East Flatbush, Brooklyn, Kings County, New York, United States, 11212"
40.66274522651824,-73.92193147108823,"163 Rockaway Pkwy, Brooklyn, NY 11212, USA",163,"Rockaway Parkway",,"New York","United States",11212,"163, Rockaway Parkway, East Flatbush, Brooklyn, Kings County, New York, United States, 11212"
40.65121160063884,-73.9589237185683,"862 Flatbush Ave, Brooklyn, NY 11226, USA",862,"Flatbush Avenue",,"New York","United States",11226,"862, Flatbush Avenue, Flatbush - Ditmas Park, Brooklyn, Kings County, New York, United States, 11226"
40.65121160063884,-73.9589237185683,"862 Flatbush Ave, Brooklyn, NY 11226, USA",862,"Flatbush Avenue",,"New York","United States",11226,"862, Flatbush Avenue, Flatbush - Ditmas Park, Brooklyn, Kings County, New York, United States, 11226"
40.72224252492442,-73.99523067923245,"219A Mott St, New York, NY 10012, USA",219A,"Mott Street","New York","New York","United States",10012,"219A, Mott Street, Lower Manhattan, Manhattan, New York, New York County, New York, United States, 10012"
40.823264014462076,-73.95276190334795,"600 W 140 St, New York, NY 10031, USA",600,"West 140 Street","New York","New York","United States",10031,"600, West 140 Street, Upper Manhattan, Manhattan, New York, New York County, New York, United States, 10031"
40.827686813819895,-73.8789736573728,"1151-1161 Elder Ave, Bronx, NY 10472, USA",1151-1161,"Elder Avenue",,"New York","United States",10472,"1151-1161, Elder Avenue, East Bronx, Bronx, Bronx County, New York, United States, 10472"
40.827686813819895,-73.8789736573728,"1151-1161 Elder Ave, Bronx, NY 10472, USA",1151-1161,"Elder Avenue",,"New York","United States",10472,"1151-1161, Elder Avenue, East Bronx, Bronx, Bronx County, New York, United States, 10472"
40.82910717634194,-73.8802610766378,"1209B Wheeler Ave, Bronx, NY 10472, USA",1209B,"Wheeler Avenue",,"New York","United States",10472,"1209B, Wheeler Avenue, East Bronx, Bronx, Bronx County, New York, United States, 10472"
40.82843278878286,-73.88104640162443,"1192 Evergreen Ave, Bronx, NY 10472, USA",1192,"Evergreen Avenue",,"New York","United States",10472,"1192, Evergreen Avenue, East Bronx, Bronx, Bronx County, New York, United States, 10472"
40.82910717634194,-73.8802610766378,"1209B Wheeler Ave, Bronx, NY 10472, USA",1209B,"Wheeler Avenue",,"New York","United States",10472,"1209B, Wheeler Avenue, East Bronx, Bronx, Bronx County, New York, United States, 10472"
40.82910717634194,-73.8802610766378,"1209B Wheeler Ave, Bronx, NY 10472, USA",1209B,"Wheeler Avenue",,"New York","United States",10472,"1209B, Wheeler Avenue, East Bronx, Bronx, Bronx County, New York, United States, 10472"
40.82910717634194,-73.8802610766378,"1209B Wheeler Ave, Bronx, NY 10472, USA",1209B,"Wheeler Avenue",,"New York","United States",10472,"1209B, Wheeler Avenue, East Bronx, Bronx, Bronx County, New York, United States, 10472"
40.673355066454924,-73.91594554574124,"1553 St Marks Ave, Brooklyn, NY 11233, USA",1553,"Saint Marks Avenue",,"New York","United States",11233,"1553, Saint Marks Avenue, Brownsville, Brooklyn, Kings County, New York, United States, 11233, 4723"
40.81859451966549,-73.900024391151,"901-911 Longwood Ave, Bronx, NY 10459, USA",901-911,"Longwood Avenue",,"New York","United States",10459,"901-911, Longwood Avenue, West Bronx, Bronx, Bronx County, New York, United States, 10459"
40.85007991317072,-73.93585911013601,"4259 Broadway, New York, NY 10033, USA",4259,Broadway,"New York","New York","United States",10033,"4259, Broadway, Upper Manhattan, Manhattan, New York, New York County, New York, United States, 10033, 3731"
40.85007991317072,-73.93585911013601,"4259 Broadway, New York, NY 10033, USA",4259,Broadway,"New York","New York","United States",10033,"4259, Broadway, Upper Manhattan, Manhattan, New York, New York County, New York, United States, 10033, 3731"
40.7518365511247,-73.9748723430116,"129-141 E 43rd St, New York, NY 10017, USA",129-141,"East 43rd Street","New York","New York","United States",10017,"129-141, East 43rd Street, Midtown, Manhattan, New York, New York County, New York, United States, 10017"
40.75461133469531,-73.87666646407045,"3400 91st St, Jackson Heights, NY 11372, USA",3400,"91st Street",,"New York","United States",11372,"3400, 91st Street, Jackson Heights, Queens, Queens County, New York, United States, 11372"
40.80476870341933,-73.96416768392683,"520-522 W 112th St, New York, NY 10025, USA",520-522,"West 112th Street","New York","New York","United States",10025,"520-522, West 112th Street, Upper Manhattan, Manhattan, New York, New York County, New York, United States, 10025"
40.80476870341933,-73.96416768392683,"520-522 W 112th St, New York, NY 10025, USA",520-522,"West 112th Street","New York","New York","United States",10025,"520-522, West 112th Street, Upper Manhattan, Manhattan, New York, New York County, New York, United States, 10025"
40.80476870341933,-73.96416768392683,"520-522 W 112th St, New York, NY 10025, USA",520-522,"West 112th Street","New York","New York","United States",10025,"520-522, West 112th Street, Upper Manhattan, Manhattan, New York, New York County, New York, United States, 10025"
40.80476870341933,-73.96416768392683,"520-522 W 112th St, New York, NY 10025, USA",520-522,"West 112th Street","New York","New York","United States",10025,"520-522, West 112th Street, Upper Manhattan, Manhattan, New York, New York County, New York, United States, 10025"
40.68359984192421,-73.88559538840981,"1 Elton St, Brooklyn, NY 11207, USA",1,"Elton Street",,"New York","United States",11207,"1, Elton Street, Cypress Hills, Brooklyn, Kings County, New York, United States, 11207"
40.68359984192421,-73.88559538840981,"1 Elton St, Brooklyn, NY 11207, USA",1,"Elton Street",,"New York","United States",11207,"1, Elton Street, Cypress Hills, Brooklyn, Kings County, New York, United States, 11207"
40.68359984192421,-73.88559538840981,"1 Elton St, Brooklyn, NY 11207, USA",1,"Elton Street",,"New York","United States",11207,"1, Elton Street, Cypress Hills, Brooklyn, Kings County, New York, United States, 11207"
40.867312492875996,-73.86921553591574,"2851 Barker Ave, Bronx, NY 10467, USA",2851,"Barker Avenue",,"New York","United States",10467,"2851, Barker Avenue, East Bronx, Bronx, Bronx County, New York, United States, 10467"
